SMILES,num_atoms,U0,gap
C1C2CC3CC1C23,17,-272.54236,0.3468
C1N=C2OC3C1C23,12,-323.22922,0.1616
CC1=COC(=N1)C#C,13,-361.46762,0.1973
O=C1CCC(=O)C1,13,-344.50604,0.1984
NC(=[NH2+])C(C=O)=N[O-],13,-431.87735,0.1272
CC1=CC=CN=C1C,17,-326.80194,0.2292
CC#CC(=O)NC=N,14,-378.721,0.2057
CCOC1=CC=CO1,16,-383.7627,0.2298
CC(O)CC(C)CO,22,-387.34262,0.3276
N#CC1CC2NC12,13,-303.46213,0.28
O=C1NCCCN1,15,-341.891,0.2962
CC1(CC#C)CN1,16,-288.584,0.2975
O=C1CCCNC1,16,-325.79874,0.1973
CN1C2C3NC2(C)C13,18,-343.86487,0.2869
CC1C2C(=N)OC12C,17,-363.84756,0.2774
N1C=CC2=C1N=CO2,12,-377.55725,0.2027
CC(C)NC(N)=O,17,-343.08795,0.301
C1CC11C2CC1O2,15,-308.41974,0.3214
COC(=O)N(C)C=O,15,-437.0008,0.2521
O=C1CC2OC12,10,-305.1345,0.2179
OC1=CNC(=O)C=N1,12,-414.7159,0.1441
O=CC(=O)CCC#N,13,-398.63248,0.158
CC1CC(=O)CC1O,18,-384.9751,0.2203
CCC(O)C(=O)NC,19,-402.23917,0.2769
CC1(N)CC1(N)C#N,17,-360.0291,0.2645
CC1CNC(=O)CO1,17,-401.04044,0.264
C#CC1=NOC=N1,9,-338.19424,0.2249
CC1CC(C)(O)C1C,22,-350.20792,0.3203
O=C1COC(=O)CN1,13,-435.79993,0.2574
CN=C(C)N(C)C=O,18,-381.15176,0.225
OC(CNC=O)C#C,15,-399.78214,0.267
OC12CC1(O)C=CC2,16,-383.72516,0.2435
O=CCN1C=CC=C1,15,-362.69858,0.1758
CC1C2CC1C2=O,15,-308.484,0.2511
CC1CC1(C=O)C#N,15,-362.68063,0.2258
CC(C(C)=O)C(C)=O,18,-384.98715,0.2164
OCC1=C(O)N=CN1,14,-415.89142,0.2226
CC1=CC(CO)=CN1,17,-363.8999,0.239
CCOC(C=O)C#N,15,-399.8024,0.2229
O=C1COC=NC1,12,-360.5325,0.2046
NC1=NNC(O)=C1,12,-356.70947,0.2505
CC1=NNN=C1O,12,-356.706,0.2347
C#CC1(CC#N)CN1,14,-341.5347,0.2745
OCC12CCC1O2,15,-345.60992,0.328
NC1=CC(N)=NN1,13,-336.83105,0.2376
CCC1(O)CC(=O)C1,18,-384.95303,0.2206
CC1(NC1CO)C#C,17,-363.79895,0.2732
CCC(O)C(C)=NO,19,-402.16342,0.2547
OC1C=CC2NC12,14,-324.54742,0.2378
CCC1(CC=O)CO1,18,-384.9322,0.223
O=CC1=NON=N1,8,-391.37033,0.1836
CC1CN1C,14,-212.43819,0.313
CN=C(C)NC=O,15,-341.86963,0.2349
CC(CO)C#CC#N,15,-362.64993,0.2459
NC1=CC=C2CCN12,16,-342.77954,0.2292
CCC(=O)C(=O)C#N,13,-398.62952,0.1492
N#CC1=CN=CN1,10,-318.4098,0.2175
CC1(CC(O)C1)C#N,17,-363.86896,0.3099
N1C=NC2=C1OC=C2,12,-377.54852,0.2215
CC1(O)COC=NC1,17,-401.01147,0.2727
OCC1(CO)CCC1,20,-386.12204,0.3042
CC1=CC2NC2(C)C1,19,-327.92416,0.2409
CC1=CC(=O)C(=N)N1,14,-378.77423,0.1549
CC(=O)C1(CN1)C#C,15,-362.6225,0.2225
CC1CCCC(=N)O1,19,-365.09714,0.2774
OC1C2N3CC2(O)C13,15,-399.69305,0.3146
CC(=O)COC=O,13,-381.62704,0.2312
CC1N(C)C1(C)C=O,19,-365.0488,0.21
NC1=C(N)NC(=O)N1,14,-412.08643,0.2326
CCC(O)(C#N)C#N,14,-378.73245,0.2946
N=C1OC=NC=C1,11,-339.46588,0.1815
CCCN1CC1C,20,-291.01797,0.3107
CN(CCC#C)C=O,17,-363.85318,0.2695
N#CC1=NC=NO1,8,-354.29074,0.2261
CC(O)C1=CN=CN1,16,-379.96036,0.2468
CCN1CC1CO,18,-326.93738,0.2819
COC(C)C1(O)CC1,20,-386.1146,0.3223
CN1CC1(CO)C#C,17,-363.78543,0.2704
CC1CC(=N)NC1=O,16,-379.99054,0.2499
CCC1(C)COC1C,22,-350.1994,0.3154
N=C(C=O)N1CC1,13,-340.6117,0.1874
NC1=NC(O)=CN1,12,-356.73218,0.2281
CC1CC2(C)CC12C,22,-313.06052,0.3181
CNC(=O)C(C)C#C,17,-363.86768,0.2737
CN1C=C(C)NC1=O,16,-379.9906,0.2275
O=CC1(CN1)C#N,11,-339.42432,0.2263
CC(CO)C#CC#C,16,-346.5491,0.2309
CC(C)C(CO)C#N,19,-365.08264,0.3095
CC(C)N(C)C(C)=O,21,-366.30298,0.2682
C1C2COCC12,14,-270.4224,0.3407
O=C1NCC11CO1,12,-360.50046,0.2609
N=COC1=NC=CN1,13,-394.81332,0.223
FC1=CN=CC=N1,10,-363.50815,0.2082
N1C=NC2=C1C=CO2,12,-377.55603,0.2062
CCOCC1CO1,17,-346.82083,0.3407
NC1=CN=C(N)O1,12,-356.72403,0.232
CC1OC(=O)C(C)=C1,16,-383.80713,0.2301
CC12CC(C1)C2C#C,18,-310.5934,0.297
ON=C1CCCOC1,17,-400.9643,0.2509
COC=NCC=O,14,-361.708,0.2208
CC1CN(C)C(=O)O1,17,-401.06064,0.3018
NC(=O)CCC=O,14,-361.75977,0.2305
N1C=NN=C1,8,-242.19635,0.2715
OC1(CCC1=O)C=O,14,-419.68774,0.1872
NC1=CN=CN=N1,11,-335.62848,0.1679
NC1=C(O)C=NN1,12,-356.69818,0.2312
OC1(CNC1=O)C=O,13,-435.75696,0.2016
CC(C=O)C=O,12,-306.3833,0.1986
C1CC1C1CCC1,19,-273.76123,0.3527
CC1=C(C)N=C(N)O1,16,-379.9767,0.2312
CCOC(=O)CN,16,-362.94604,0.2621
CCOC(C)(C)C#C,20,-348.96756,0.2973
COC1CC1(C)CO,20,-386.11105,0.3105
OC1CN2CCC12,16,-325.7207,0.2697
NC(C#C)(C#N)C#N,11,-356.396,0.2668
CC1(OCC1N)C#N,16,-379.90808,0.2673
OC1C=CC2OC12,13,-344.42865,0.2399
CC1(C)CCCC=C1,22,-313.09967,0.2677
CC(CO)C(C)C=O,20,-386.14966,0.2265
CC12CC3C1N3C2,16,-288.5765,0.314
N#CC1=CC=NO1,9,-338.23495,0.2156
CCOC(CC)CC,24,-351.41476,0.3245
C1C2C3CC1CN23,16,-288.63943,0.328
CN1C=NC(O)=C1O,14,-415.8871,0.2189
C1C2C3CC1C23,14,-233.24225,0.3515
OC(C#N)C1CN1,13,-340.60672,0.2604
C1CC2OCCC12,17,-309.71603,0.3202
CN(C=O)C(N)=O,13,-377.83798,0.2498
CC1=CON=N1,10,-301.33258,0.2326
OC1(COC=N)CC1,17,-400.98505,0.2419
OCC1=CN=CC=C1,15,-362.7129,0.2303
CN=C1NC=CO1,13,-340.64862,0.2183
ON=C1CCC2NC12,16,-379.86792,0.2408
CC(C)(O)C(N)C#N,18,-381.13135,0.2837
CC12CC1C1OC21,15,-308.43967,0.293
OC1COCC1O,15,-382.78226,0.3026
O=C1CC2(CCC2)O1,16,-383.76367,0.2853
NC1=CC(O)=NN1,12,-356.71182,0.2441
CC1(C)NC1C=O,16,-325.76895,0.2198
CC(CN(C)C)C#N,20,-345.19043,0.2665
OCC(C=O)C=O,13,-381.59454,0.2045
CC(C)(C)OCCO,22,-387.34113,0.3269
CC(=N)OC(=O)C#C,13,-398.59244,0.2331
CN1N=CC=C1C,15,-304.72867,0.2575
CC1NC1C#C,13,-249.2944,0.2832
CCC(=O)NC(C)=O,17,-401.06857,0.2237
CC(O)C1(CC1)C=O,18,-384.9442,0.227
COC1=C(C)NC=N1,16,-379.95773,0.22
CC1(CC1C=O)C=O,16,-383.75375,0.213
C1NC1C1=CN=CO1,14,-378.71924,0.2316
CC(=O)NC(N)=O,13,-377.84222,0.2427
CC(=NO)C#CC=O,13,-398.5364,0.1711
CC12OC3C1OC23,13,-344.33887,0.2982
COC(CC#C)C=O,16,-383.69876,0.2145
CC1(CC#C)CO1,15,-308.46713,0.3065
COCCC1(O)CC1,20,-386.111,0.3243
C1CC2OC1C=C2,15,-308.5164,0.2568
CCC(C)C(C)C#C,22,-313.049,0.3148
CC1CC1C#N,13,-249.36395,0.3174
OC1CN2CC12,13,-286.43253,0.2971
OCC1=CN=NN1,12,-356.6801,0.2505
COCCCC(C)=O,20,-386.15536,0.2352
OCC1(CNC1)C#N,16,-379.90158,0.2661
CCC(O)C(O)CC,22,-387.3477,0.3171
O=C1COCO1,10,-342.33524,0.2772
NC1=CC(O)=CN1,13,-340.6566,0.2293
CN=COC1(C)CC1,19,-365.04736,0.2735
CC1=NC=C(O1)C=O,13,-398.65298,0.1934
COC1(C)CCC1C,22,-350.19473,0.3225
CC1C(C#N)C1(C)O,17,-363.87247,0.2931
COC(=O)C(O)C=O,14,-456.84348,0.2226
CN=C(N)C(=O)CO,16,-417.07712,0.1855
CC1(O)COC1=N,14,-361.7097,0.2864
CC1OC1(C)C,16,-271.6304,0.3468
NC(=O)C1(CN1)C#N,13,-394.80127,0.2672
NC(=O)OCCO,14,-398.88846,0.3209
CC1NC(=O)C=C1N,16,-379.9797,0.2211
CC1=CC=NN1,12,-265.44067,0.2577
O=C1NC=CC(=O)N1,12,-414.76215,0.2103
CNC(=O)CCO,16,-362.9411,0.2795
NC1=C(NC=C1)C=O,14,-378.7755,0.1711
CC1(C)OC(=N)C=C1,17,-363.89703,0.2115
CC1C2CC(O)C12,17,-309.68564,0.3214
CC12C3C4C3N1C24,14,-287.3185,0.2821
CC(O)(CO)C#C,15,-345.61475,0.2879
O=CC(CC#C)C=O,14,-382.51953,0.2061
CC(O)C1(C)CCC1,22,-350.20016,0.3249
OC1(CC(=O)C1)C#C,14,-382.50592,0.2185
CC1(CCC1O)C#N,17,-363.87027,0.3062
O=CC#N,5,-206.72186,0.2066
CN(CC=O)C=O,14,-361.74,0.2069
CCC1=COC=C1,15,-308.55124,0.2423
O=CC1CC(=O)O1,11,-380.41595,0.2263
CC1=CC(=O)C(=O)C1,14,-382.5917,0.1423
CC#CCN1CC1,16,-288.58115,0.2787
CC1OCCC1(C)C,22,-350.22607,0.313
CC(O)CCCO,19,-348.05276,0.3304
COC(C#N)C#CC,15,-362.62872,0.2666
CNC1=COC=C1N,16,-379.92844,0.2297
CC1(O)CC2NC2C1,19,-365.05328,0.3164
CC1CC=CC(=O)C1,18,-347.85214,0.1885
CN1C(C)=CN=C1O,16,-379.97153,0.2456
CCN1CC(C1)=NO,18,-381.0505,0.2255
CC(C)(CC=O)C#C,18,-347.78372,0.2191
CCN(CC)C(C)=O,21,-366.30426,0.2672
O1C=CC2=C1C=CO2,12,-381.36276,0.2008
CC(C)OC(C)C,21,-312.1314,0.3224
COC(=O)C1CN1,14,-361.71786,0.2592
CC1(O)CC2(CN2)C1,19,-365.02597,0.3087
CC1(COC1)C#N,14,-324.56906,0.2909
OC(C#C)C1(O)CC1,16,-383.67892,0.2737
CN1CC(C)=CC1=O,17,-363.92203,0.2114
O=CN1C=NN=N1,9,-371.53592,0.2166
OC1CC(=O)C1,12,-306.36963,0.2214
CC1CC2CC1(O)C2,20,-349.00287,0.3292
CN1CC1C1CN1,17,-305.83118,0.2986
CC#CC(CO)C#N,15,-362.64542,0.2823
COC(C#C)C#N,12,-323.3263,0.2754
COC(=O)C1CO1,13,-381.59146,0.2633
FC1=CN=CC=C1,11,-347.45667,0.2262
CCN=CN(C)C=O,18,-381.1535,0.2364
CCCC1(CN1)C=O,19,-365.054,0.2234
OCC#CC1CN1,14,-324.50717,0.2581
OCC1CN1C=O,14,-361.69476,0.2597
O=C1CCN1,10,-247.22562,0.288
NC1=CN=CN1C=O,13,-394.82645,0.179
CC1CC(O)C1C,19,-310.91278,0.3251
CC1C2CC1(C)C2C,22,-313.0322,0.3762
N=C1C=NOC=N1,10,-355.46808,0.2028
CC1(C)OC2COC12,18,-384.90674,0.3094
COC1(CC1)C(C)O,20,-386.11374,0.3125
CC1N2CC1(O)C2C,19,-364.98965,0.3106
CCC(N)C#N,14,-266.62677,0.298
CC1=NC=C(O1)C#N,12,-377.5761,0.2084
CC1OC(=N)CC1O,17,-401.02292,0.2854
CC(O)(C#N)C1CO1,15,-399.78162,0.2943
O=C(C#C)C1CO1,11,-343.1994,0.1999
CC1CCN1C=O,16,-325.79312,0.2652
CC1(O)C(N)C1C#N,16,-379.91525,0.269
NC1=NC=NC(O)=N1,12,-410.92645,0.2299
N#CCCC1CN1,15,-304.68704,0.2918
COC(=O)C1(C)CO1,16,-420.88757,0.2623
CCCC(O)C(N)=O,19,-402.24353,0.2781
COC=NCC#N,13,-340.6363,0.2708
N#CCN1C=CC=C1,14,-341.62265,0.2276
CC(C)(C)C#CCO,20,-348.97827,0.2775
CC(C)C(C)(O)C#C,20,-348.97772,0.2988
OC12CC1N1CC21,14,-324.4736,0.2898
CN=COCC(C)O,19,-402.19162,0.2712
CCCC(C)CC#N,21,-329.16074,0.3475
CNC(=O)C1CC1,16,-325.8015,0.2801
CCCC1CC(=O)O1,18,-384.98068,0.2861
CNC1=C(C)N=CO1,16,-379.9506,0.2153
O=C1OCCO1,10,-342.35226,0.3336
CC(C)(C)CC1CC1,24,-314.27045,0.3454
OC1=NC=C(N1)C=O,12,-414.71506,0.1815
OCC1=C(O)N=CO1,13,-435.7585,0.2172
ON=C1C2CC1CC2,17,-363.8061,0.2623
CC#CC1=NC=CO1,13,-361.47235,0.1992
CCC1(CC1)NC=O,19,-365.0811,0.2757
CC1(CO1)C#C,12,-269.17612,0.2879
CC1CC2(C)OC12C,20,-348.99237,0.3252
CCC(C=O)C(C)C,22,-350.22815,0.2259
CCC(C)OC(C)=O,20,-386.19708,0.2844
CC(C)(O)C#N,13,-286.5063,0.3148
CCC1CC(C)O1,19,-310.91727,0.3312
CC1CC(C)(O)C=C1,20,-349.0243,0.265
CC(C)(O)C=O,14,-307.58203,0.2265
CCC(=NO)C(C)C,21,-366.2373,0.256
CN1C=NC(N)=C1C,17,-360.0859,0.2193
CNC1(CC1N)C#N,17,-360.02274,0.2566
CC1(C)CC1C(N)=O,19,-365.10025,0.272
CC(C)([NH3+])CC([O-])=O,19,-402.176,0.1469
CC(=N)OCC#C,14,-324.54877,0.2923
NC1=COC=CC1=O,13,-398.64453,0.1786
CC#CCNC=O,14,-324.57727,0.2722
CC1C2OCOC12,15,-345.62744,0.3381
NC1=CC=CC(=N)O1,14,-378.76227,0.1637
OC(C=O)C#CC#N,11,-397.38013,0.2129
CC(=O)C(O)CC#N,15,-399.832,0.2377
CC#CC1CCC1,17,-272.55325,0.2939
CC(C)(C)C(N)=O,18,-327.02502,0.2747
CC1C(C)C1(C)CO,22,-350.19583,0.328
COC1C2CC1O2,15,-345.5658,0.313
CCC(C)OC,18,-272.83463,0.3341
OC1CC11CC(=O)C1,16,-383.72473,0.2216
NC(=O)C(=O)NC=N,13,-431.98224,0.1894
C1CC11CC=CC1,17,-272.58252,0.2643
CC1=CNC=C1O,14,-324.61023,0.2382
CC1=C(N)NC(=O)O1,14,-415.91632,0.2373
CC1(CCO)CC1O,20,-386.11765,0.33
CC12CC3(C)C1CC23,20,-311.81058,0.373
CC1(C)CC1(O)C#C,18,-347.76047,0.2739
CCC#CC1(C)CC1,20,-311.84253,0.2838
C1CN2C=CC=C2O1,15,-362.68924,0.2326
CC#CC(=O)CCO,16,-383.72787,0.2092
CC(OCC#N)C=O,15,-399.80286,0.2266
CC#CCCO,14,-270.40598,0.305
CC1=CC(=O)CCC1,18,-347.85837,0.1894
CC1CCC(C)(C)O1,22,-350.23575,0.3178
C1C2CC3CC3C12,17,-272.5629,0.3226
NC1=NNN=N1,9,-313.57388,0.2194
ON=C1COC1C#N,12,-414.58838,0.247
CCOCC(=O)C=O,16,-420.88086,0.1562
N1C2C3OC2C13,11,-285.1607,0.2929
OCCC(=O)CC=O,16,-420.89526,0.2119
CNC1(CCC1)C#N,18,-343.97644,0.266
C#CCN1C=CN=C1,14,-341.57657,0.2443
CN(C=N)C(=O)C#N,13,-394.81326,0.2019
CC12CC(CC1)O2,17,-309.71027,0.3293
CC(=O)NCC#C,14,-324.5758,0.272
O=COC1=CN=CN1,12,-414.70544,0.2198
CCOCCOC,19,-348.03586,0.3361
CNCC(NC)C#N,19,-361.23138,0.266
CC1(CC1)NCC#N,18,-343.97226,0.2631
CC(=N)OC(=O)C#N,12,-414.69022,0.2284
CCC(O)C(C)C,21,-312.1324,0.3336
CC(O)(C#N)C1CN1,16,-379.9016,0.265
N=CNC1=CNC=N1,14,-374.9448,0.2178
N=C1CC(=N)OCO1,14,-415.8806,0.2757
O=CC1CCCC1,17,-309.7445,0.2259
COCC1(CC1)C#C,18,-347.74368,0.2959
O=CC(=O)C#CC#C,10,-380.09186,0.148
CC(C)C(F)(F)F,14,-456.10522,0.4298
CNC(=O)NCC#C,16,-379.92007,0.2816
CC1(O)COC1=O,13,-381.6125,0.2634
COC1=NC=C(N)N1,15,-396.00647,0.2428
CN1C=NC=CC1=O,14,-378.79156,0.1963
OCC(O)CCC=O,18,-422.0761,0.2291
CC1(CO)OCC1=O,16,-420.8712,0.2193
NC(C#C)(C#C)C#C,13,-324.19012,0.2608
CCC=O,10,-193.0752,0.2295
O=CCC1=CN=CN1,14,-378.77063,0.1762
N#CC#CC1CO1,10,-322.13074,0.2274
ON=C1CC=CC1=O,13,-398.58337,0.1613
CN(C)C1=NC=CO1,16,-379.9472,0.2257
CC1C(=O)C2OC12C,16,-383.7257,0.2119
CC1CC(=O)C(C)O1,18,-384.97464,0.2192
COC1(C)CCOC1,20,-386.13492,0.3272
CCOC(=O)C=O,13,-381.6248,0.1809
OCC1(CC#C)CN1,17,-363.79492,0.2857
CC1=C(C)C=C(O)N1,17,-363.90878,0.2364
C1C2CC1C2,13,-195.15874,0.4056
CC1(COC=O)CO1,16,-420.878,0.2805
CC(C)(O)C(=O)C#N,15,-399.82245,0.1909
OCCOC(=O)C#C,14,-419.65933,0.2297
CC12CNC1C(=N)O2,16,-379.8905,0.2539
CC#CCC(O)C#C,16,-346.53998,0.2731
CC1=NC=C(O1)C#C,13,-361.4745,0.1988
CN(C)C1=CC=CN1,18,-344.00513,0.23
CC1C2COCC12,17,-309.71143,0.327
C1C2COC=NC12,14,-324.57108,0.2525
NC1=CNC=NC1=O,13,-394.83908,0.1879
CC(CO)C(=O)C#C,16,-383.71414,0.2045
CC1CC1(C)O,16,-271.62396,0.3256
CC(CO)C=O,14,-307.5749,0.2304
O=CC(C#N)C#N,9,-338.24786,0.2228
CC1=C(CO)N=CO1,15,-399.8327,0.2349
CC(CO)OC(C)=O,18,-422.11856,0.2834
COCCC#CC,17,-309.68707,0.305
OC1(COC1)C#N,12,-360.48972,0.2716
CC(O)CCCC#N,19,-365.08704,0.3147
COCCC1(C)CC1,22,-350.18628,0.3348
COC(CO)CC#C,18,-384.88995,0.2963
CC1C(O)C1C=O,15,-345.64548,0.2227
CC1OC2CC12O,15,-345.60562,0.3012
CC1=NC2CC(C2)O1,17,-363.86957,0.2648
OCC1(CO1)C#C,13,-344.38464,0.2835
N=C1CCC(=O)O1,12,-360.57443,0.2644
OC(C#C)C(=O)C=O,12,-418.44275,0.1532
ON=C1CC2OC2C1,15,-399.7527,0.2526
NC(CO)C(O)C#N,16,-417.053,0.294
CCCOC,15,-233.54245,0.3426
O=C1NCC2CN12,13,-340.6504,0.2896
COC(C)C#C,14,-270.3842,0.2933
CCC1=NNN=N1,13,-336.81152,0.2625
N=C1OCC1C#C,12,-323.33325,0.2844
NC1=CN2CCC2=N1,15,-358.84314,0.216
N#CCC#N,7,-224.94466,0.3344
CC(=N)NC(=O)C#C,14,-378.7255,0.2113
CC1=CNCC1=NO,16,-379.8995,0.178
CCC1COCO1,17,-346.85788,0.34
O=CC12CC1OC2,13,-344.41608,0.2213
CC1C(C)(C)C1(C)C,24,-314.27518,0.3255
NCC(O)(C#N)C#N,13,-394.77283,0.2362
C#CC1=COC=N1,10,-322.17056,0.2184
OC1C2OCOC12,13,-381.54697,0.3079
OC1(CC#N)CC1,14,-324.57584,0.2989
NCC(O)(CN)C#N,17,-397.17505,0.2786
CCC#CC(C)C=O,18,-347.7961,0.2168
OCCC(=O)C=O,13,-381.59354,0.1565
CCC(C)(C)CC#N,21,-329.16034,0.3439
NC(CO)=NCC#N,15,-395.99268,0.2653
CC(O)CCNC=O,19,-402.22836,0.2808
CC(C)CC#CCO,20,-348.97812,0.2783
CC1OC2C(O)C12,15,-345.6042,0.3036
CCCC(O)CC,21,-312.13327,0.3334
CN=CNC(=O)CO,16,-417.09003,0.2339
CC12OC(C1O)C2=O,14,-419.61887,0.2265
CC1OCC=C1,14,-270.43762,0.2484
OCC(=O)C1CN1,14,-361.69824,0.228
COC1=CC=C(C)O1,16,-383.7666,0.224
NC1=CN=C(N1)C#N,12,-373.74884,0.1897
CCOC(=O)C#CC,16,-383.753,0.234
CC1=CC=NC(O)=N1,14,-378.80008,0.2151
C#CCCC1CC1,17,-272.53912,0.3155
CCC1(CN1)C(N)=O,18,-381.1399,0.2646
OC1CC=CC1,14,-270.4413,0.267
CNC(=O)C(N)=NC,17,-397.22708,0.2155
OC1(CC1)C#CC#N,13,-361.42984,0.2176
OCCC(CO)C=O,18,-422.07053,0.2226
OC1CN2CC1(O)C2,17,-400.9564,0.2861
CC1(C)N2CC1(O)C2,19,-364.9849,0.309
CC1C(C=O)N1C,16,-325.75452,0.1952
CC1=CC(=O)C(=O)N1,13,-398.66348,0.1503
CCOC1(CC1)C#C,18,-347.74933,0.28
CCC(CC#C)OC,20,-348.96655,0.2897
N#CC1=NC=CC=N1,11,-356.50192,0.2016
CC(=O)C(=O)C=O,11,-380.41208,0.134
O=C1NC(CO1)C#C,13,-398.60953,0.2869
CC1=CNC(=O)C=N1,14,-378.78592,0.1656
CCCC(N)C#N,17,-305.91516,0.2977
C1OC11CCC1,14,-270.39954,0.3343
CN1C=NC=C1C=O,14,-378.7697,0.1899
N#CCC1(CO1)C#N,12,-377.51352,0.301
CCCCCC,20,-236.91788,0.3957
CC1=C(N)OC=C1O,15,-399.8225,0.2246
CC12CC(C1)CC=C2,20,-311.87537,0.254
OC12CC1N(C2)C=O,15,-399.77347,0.2559
COCC1(C)CC1,19,-310.89932,0.3357
NC(=O)C12CC(C1)O2,15,-399.76257,0.2682
O=CC1CCC(=O)C1,16,-383.7856,0.2165
CC1CCOC1(C)C,22,-350.22858,0.3116
CCCCCCC,23,-276.20633,0.3902
CCC1=CNN=C1,15,-304.72568,0.259
N#CCCC1CC1,16,-288.6482,0.3316
CC#CC(N)=O,11,-285.30045,0.2342
COC1=COC=C1N,15,-399.8014,0.2285
CC1C(O)C1CO,17,-346.82965,0.3079
NC(=O)C1(O)COC1,15,-436.94122,0.2708
NC1=C(C=CN1)C#C,14,-341.5902,0.2098
OC1C=CNC1=O,12,-360.54254,0.2049
CC1=CC=C(C)N1,16,-288.69293,0.2342
CC1=NC(=O)NC=N1,13,-394.85828,0.2015
N#CC1NC2CC12,13,-303.4547,0.2536
CCOC(CO)CO,20,-423.26334,0.3216
CC(C)C(O)C(C)C,24,-351.41965,0.3261
NC1=CC(N)=CO1,13,-340.65225,0.2213
NC1=CN=C(O)C=N1,13,-394.84143,0.1672
CN=COC(C)C,18,-326.9831,0.2738
CC1(CN1)C1CO1,16,-325.72568,0.3237
OCC1(CC#C)CC1,18,-347.75183,0.3114
CC12CC(O)(C1)C2O,18,-384.89627,0.3307
CC(C)C1CCC1,21,-274.98587,0.3685
CN1CC1(C)C#N,15,-304.68234,0.2784
CN1C=CC(O)=N1,13,-340.658,0.2412
CC1OCC1(C)O,17,-346.8405,0.309
CC1OC23CC(C2)C13,18,-347.66592,0.3026
CC(=O)COC=N,14,-361.72357,0.221
COCC(C=O)C#C,16,-383.69696,0.2219
CC1C(C)(C)C1(C)O,22,-350.20328,0.311
CCC1=CNN=N1,14,-320.76498,0.2519
CC1OCC2CC12,17,-309.71738,0.3382
CC1(CN=CO1)C=O,15,-399.82382,0.2129
CC1=COC(=N)N=C1,14,-378.7516,0.1618
CNC1=CC(C)=CN1,18,-344.0157,0.2368
CN(C)C(=[NH2+])C([O-])=O,16,-417.0917,0.1931
CNC1(C)COC1=O,17,-401.011,0.2455
C1CC2=C(NC=N2)O1,14,-378.74094,0.2275
CC1=COC(=O)C=N1,13,-398.64816,0.1659
OC1C2C(O)CC12O,16,-420.83173,0.2866
NC1=C(C=O)C=CN1,14,-378.77045,0.1839
CC1NC(=O)NC1=N,15,-396.05225,0.2573
CNC(=O)NCC=O,16,-417.10043,0.2201
NC1=COC(N)=C1N,15,-395.99136,0.2237
N1C=NC2=C1C=CN2,13,-357.69077,0.2088
O=C1NCC(O1)C#C,13,-398.60944,0.278
CN=CNC(C)=O,15,-341.87875,0.2355
CC1CC1,12,-157.11673,0.3738
CCC(C)(O)C(C)=O,20,-386.16983,0.2292
CC1CC(=O)CCO1,18,-384.97534,0.2248
CCC1OC1(C)C=O,18,-384.9424,0.2198
CC1=CNC(O)=C1,14,-324.6142,0.2458
CCC1(CN1)C#N,15,-304.6888,0.2955
CC(=O)CC(=O)C#C,14,-382.53683,0.18
CC(C)C=O,13,-232.36494,0.2281
CCC(CC#N)OC,19,-365.07568,0.2928
OC1(CCOC1)C#C,16,-383.70193,0.2778
NC1=CC(=O)COC1,15,-399.82742,0.192
CCC(C)CC,20,-236.91612,0.3874
CC1(COC=N1)C#C,15,-362.64035,0.2695
NC(CO)=NCC#C,16,-379.88187,0.2576
OC12CC1C=CC2,15,-308.50928,0.2474
CC(CC=O)C#N,14,-324.60355,0.2271
CCC1CCC1(C)C,24,-314.27737,0.3562
CC1(CO)OC1C=O,16,-420.8593,0.2167
NC(=O)C(N)=O,10,-338.55997,0.21
N=C1CNCC(=O)N1,15,-396.0232,0.2209
N=C1CC(=O)OCO1,13,-435.78113,0.2674
OC1=NC(=CN1)C#C,12,-377.5329,0.211
CC1=NC=NC(O)=N1,13,-394.85815,0.2286
ON=C1C=CC2NC12,14,-378.65604,0.1882
CC#CCC1(C)CO1,18,-347.76697,0.2991
CC1C2CC2(O)C1C,20,-348.97864,0.3051
CC12CC(C=O)C1O2,16,-383.7154,0.2153
CC1OCC2NC12,16,-325.75616,0.3133
CC1(O)CC1OC=O,16,-420.8783,0.2691
C#CCC1=COC=N1,13,-361.45795,0.2469
CC(OCC=O)C#N,15,-399.8023,0.2288
OC1(CCC1)C=O,15,-345.65555,0.2304
CCC(=O)C(=N)NC,18,-381.15445,0.187
CC(=N)OCC#N,13,-340.64816,0.2855
CC1OCC1C#N,14,-324.57385,0.285
COC(C#C)C#CC,16,-346.52243,0.2705
CCC1=CN(C)C=C1,19,-327.9689,0.2445
CC1OC1(CO)C=O,16,-420.85812,0.2119
CC1CCOC(C)O1,20,-386.16287,0.3484
C#CC1(CC1)C#C,13,-270.09723,0.2667
C1CC2=CCCC12,17,-272.56958,0.2464
O=CC1CC(O1)C=O,14,-419.66022,0.2056
OC1(CC1)C1CO1,15,-345.6082,0.3296
O=C1NN=NN1,8,-333.46405,0.2325
CC(=O)C1(C)CN1,16,-325.77936,0.2291
CC1=NC=NC(=O)O1,12,-414.72556,0.203
CC(C)C1=CC=CN1,19,-327.9738,0.2426
CC(C)C1CC1,18,-235.69531,0.3665
CCC1=C(O)C=CO1,16,-383.76996,0.2202
N#CCC1=CNC=N1,13,-357.69885,0.255
NC(=O)C#CCC#C,13,-361.4261,0.2338
C#CC1=NC=CN1,11,-302.3039,0.2049
CC#CC(C#C)C#C,14,-308.16055,0.2869
CCC(=O)N(C)C,18,-327.01257,0.27
