SMILES,num_atoms,U0,gap
C1CC1C1=CC=CC=C1,19,-348.81216,0.2274
C1OC1C1=CN=CN1,14,-378.7291,0.2391
CC1=COC(C#N)=C1N,15,-416.8563,0.1927
CC1CC(CCO)C1,22,-350.19696,0.3423
O=COC1=NC=NC=C1,13,-452.82126,0.2143
CCC12OCC1C2O,18,-384.8966,0.2938
N#CC12COC1CN2,14,-378.67712,0.2471
CCOC1=CN=CN1,16,-379.95145,0.2445
OCCC(=O)C#C,13,-344.42474,0.2086
O=CC12CC1C1NC21,15,-362.58694,0.2049
CC1OCC1C#N,14,-324.57385,0.285
CCC1OCC(=O)O1,16,-420.92462,0.2764
O=CNCC1=CNC=C1,17,-418.06732,0.2361
CN=C1OC=NC(=O)O1,13,-489.92532,0.2101
CC1=CC=CN1,13,-249.39737,0.243
NC1=NC(O)=NN=C1,12,-410.87216,0.1819
COC(=O)CC(N)=O,15,-437.00732,0.2432
COCCCNC=O,19,-402.21365,0.2838
O=C1CC2CCOC12,16,-383.7484,0.1957
CC1=C2OCCN2C=C1,18,-401.9822,0.2295
CN1C(C)=CC=C1N,18,-344.02228,0.2327
CC1CC2=C(NC=C2)N1,19,-382.10196,0.2259
O=CC1CC2OC2C1,16,-383.74362,0.2272
OCC1COC1,14,-307.5345,0.3118
C1C2C3C4C3N1C24,14,-287.3376,0.2986
CNC1=CC=CN1,15,-304.72192,0.2386
CC(=O)C1COC1,15,-345.64847,0.2302
OC1=CN2CCC2=C1O,16,-437.87003,0.2232
COC1COC(=N)O1,15,-436.95105,0.3108
O1C2C3OC4C2C1C34,14,-382.45883,0.2939
NC1=C(O)NC(=O)C=C1,15,-454.01923,0.1759
CC(=O)CCNC=O,17,-401.04944,0.2318
CCC1(CO1)C(C)C,22,-350.19852,0.3417
N#CC12CCCC1O2,15,-362.6747,0.2916
CC1OC(C)C1C,19,-310.91592,0.3199
CC1NC1CC=O,16,-325.7616,0.2209
O=C1OCC2CC12,13,-344.4862,0.2731
CC1C2CNC(=O)C12,17,-363.89978,0.2678
CC1(NC1C#N)C#N,13,-357.6411,0.2728
CCCCCC#CC,22,-313.06256,0.3043
C1CC11CC=CC1,17,-272.58252,0.2643
N#CC12CC(C1)N2,13,-303.43747,0.2691
NC1=COC(CC#C)=C1,16,-400.73587,0.2176
O=CC#CCC#N,10,-322.15878,0.2034
CCCC1CC1C#C,20,-311.8323,0.2908
CC1(C)CC2CC1C2,22,-313.06885,0.3734
CC1=COC=C1CO,16,-383.76392,0.2432
NC1=NC=C(N1)C#N,12,-373.76028,0.1989
CC1COCCOC1,20,-386.13293,0.3259
CC1(O)CCC(=O)C1,18,-384.98022,0.2203
CC12CC1C(CO)O2,18,-384.89853,0.31
CNC(=O)NCC#C,16,-379.92007,0.2816
CN1C=C(N)C(C)=C1C,21,-383.31177,0.2245
CC1NC(C=O)C1O,17,-400.98026,0.1946
NC1=NOC=CC1=N,13,-394.76694,0.1817
CC1C2C=CC(=O)C12,16,-346.62506,0.185
CC12C3CC4C(C13)N24,17,-326.6778,0.3025
N#CC12CNC1CN2,15,-358.7961,0.2499
CC(=O)C1CCC=C1,18,-347.8406,0.2145
N#CC1=NOC=C1,9,-338.2346,0.234
O=CC1CN1,10,-247.18434,0.2258
NC(=O)N1CC=CC1,16,-379.96887,0.2398
CCN1C=CNC1=O,16,-379.98447,0.2302
CC#CC(=O)C#CC,14,-345.37067,0.1869
CC12C3CC1(C)OC23,18,-347.7515,0.3121
CC1=NC=C(OC=O)O1,14,-473.87576,0.2238
N1C=CN=C2C=CN=C12,14,-395.7887,0.1454
O=C1NC2C3CC2C13,15,-362.64795,0.2521
COC1CNC1C#N,16,-379.8906,0.261
CC1C2OC1(C)C=C2,18,-347.76688,0.2365
CC1CCC(C=C1)=NO,20,-403.13904,0.1936
CCC1=NOC(N)=N1,15,-396.00278,0.251
O=C1CNC(=O)CN1,14,-415.9301,0.264
CCCC(=NO)C(C)C,24,-405.52545,0.2591
OC12CC3C(C1)C23,15,-308.46292,0.3122
C#CC1OC11COC1,14,-382.4516,0.2654
C1C2C3C1OCCN23,17,-363.80936,0.3056
NC(=O)C1CCC=C1,17,-363.91248,0.2477
O=CC1OCC1C#N,13,-398.58752,0.2111
CC12COC1C2O,15,-345.60364,0.2928
ON=C1CCCOC1,17,-400.9643,0.2509
NC1(CNC1=N)C#N,14,-374.89163,0.2519
OC1CN2C=NC(O)=C12,15,-453.93723,0.2278
O=CC12CC3CC1N23,15,-362.61267,0.2187
CC1CC=CC(O)C1,20,-349.02597,0.2582
NC1=NON=CC1=O,11,-430.6678,0.1633
CC1=CC=CC=C1O,16,-346.68106,0.22
NC(=O)C1=C(N)OC=C1,15,-454.0175,0.199
FC1=NON=CC1=O,9,-474.5505,0.1729
CC1=CN=C(N)N=N1,14,-374.9327,0.1662
CC1=COC(=N1)C#C,13,-361.46762,0.1973
N=C1COC(=N)N1,12,-356.7284,0.2533
O=CC1CC2CN1C2,17,-363.83243,0.2141
NC1=CNC(=O)C=C1O,15,-454.01358,0.165
C1C2COC3=NC=C1N23,15,-416.73962,0.1751
CC12CC3C1CC23C,20,-311.8106,0.3637
CC1=CNC2=C1C=CC2,18,-364.86023,0.1912
C1C2OCOC=NC12,15,-399.77658,0.2514
CN(C=O)C(C)=O,14,-361.77274,0.2336
OCC12CN1CC2,16,-325.72186,0.2996
OC12CC(C1)OCC2,18,-384.92682,0.3141
OCC1=COC(=O)N1,13,-435.77835,0.2425
OC1=CNC(CC#C)=C1,16,-400.74445,0.226
CC1=CC(=N)N=CO1,14,-378.76038,0.2065
O=CN1CC2CC1C2,17,-363.87045,0.271
CC(CC(C)=NO)=NO,19,-456.27435,0.2373
OCCCC1CO1,17,-346.82495,0.3417
CC1(NCC1=NO)C=O,17,-455.08218,0.1949
CC1=NNC(CO)=N1,15,-396.0119,0.2672
NC(=O)C(O)C1CO1,15,-436.93964,0.2756
CN1CCC2=COC=C12,18,-401.9655,0.2135
C1C2C3N4CCC13C24,17,-326.61862,0.3001
OCC1(O)COC1=N,15,-436.92386,0.2741
N=CNC(=O)CC#N,13,-394.81366,0.23
C1C2OC3CC3C12,15,-308.47885,0.3135
CC1=C(C=CO1)N1CC1,18,-401.94568,0.2305
N#CC1NC2CNC12,15,-358.7916,0.2536
CN1C=NC=C1C#N,13,-357.6977,0.2151
CC1=CC(=O)C2NC12,15,-362.6667,0.1804
OC(CC#N)C1CC1,17,-363.86075,0.3176
CC(=O)N1CC1CO,17,-400.99783,0.2549
CC12NC3CC1OC23,17,-363.8072,0.3028
CC1CC1(O)CCO,20,-386.12183,0.3179
COC1=NNN=C1N,14,-412.03024,0.2131
O=C1CC2NC2C1=O,13,-398.60266,0.1489
CC12C3C(O)C1CN23,17,-363.79205,0.2979
CC1C2OC2C2CN12,17,-363.82007,0.2944
C#CCC12CCC1N2,17,-326.65155,0.302
CC(CO)CCO,19,-348.0468,0.337
CC12OC3C(C13)C2=NO,16,-437.77014,0.2479
CC#CC(O)CC=O,16,-383.71872,0.2197
CCCC1(C)CN1C,23,-330.3075,0.2989
CC1=C(C)C(=CN1)C#C,18,-364.8368,0.2148
CC(C)C12CCC1O2,20,-348.97894,0.3255
C1CC11CCC11CO1,18,-347.75732,0.3249
CCC1=CCCOC1,20,-349.01813,0.2602
CC1OC1(C=O)C=O,14,-419.67117,0.1956
CN1CC1C(C)=NO,18,-381.04877,0.2222
O=N(=O)C1=NON=N1,8,-482.546,0.2004
CCC1(CCC1)C=O,20,-349.00967,0.2256
CC1=C2C=CCN2C=C1,18,-364.8658,0.1739
CC1=CC2OC2C1=NO,16,-437.83234,0.1884
COC1CN2CC12C,19,-365.01016,0.3043
CC1N2CC1(O)C2,16,-325.69968,0.3115
O1C=NC=C2N=CC=C12,13,-415.65103,0.1566
O=C1CC2COC2C1,16,-383.75372,0.2204
N=C1OC(C=C1)C#C,13,-361.44305,0.2188
N#CC1=NC=CC=N1,11,-356.50192,0.2016
CC1=COC(=O)C=C1,14,-382.6061,0.175
O=N(=O)C1=CNC=C1,12,-414.6176,0.1817
OC1=C2CCCC2=CN1,18,-401.99176,0.2325
CC1=NC(OC=N)=CN1,16,-434.1092,0.2264
CC1=CN(C=O)C(=O)N1,15,-454.02667,0.1924
OC1=CNC=C1OC=N,15,-453.96927,0.1865
CC1N=CN(C)C1=O,16,-379.97717,0.2293
CC1=NC(O)=CO1,12,-360.55402,0.2221
CC1CCCC1(C)C,24,-314.30124,0.3616
O=CC1NC1C1CC1,17,-363.82755,0.2211
CC(O)C(=N)NC=O,16,-417.0923,0.2261
OC1CC2CCC2=C1,18,-347.7853,0.2457
O=CC1CC2(CC2)C1,18,-347.78824,0.2229
OC1C2C3C1C(=O)N23,13,-398.54288,0.2454
CNC1=C(O)OC(=O)O1,14,-510.9903,0.2416
CNC1=C(C)C=NO1,16,-379.91843,0.2179
C1OC2C1N1C=NC=C21,15,-416.7717,0.2432
CN1C=C(C=O)N=C1O,15,-453.9994,0.192
C1C2C1C1OCCC21,18,-347.77386,0.3168
CNC1=NNC(N)=C1,16,-376.1121,0.2286
CC(C)C#CCC=O,18,-347.7958,0.2188
NC1=CC(=CO1)C1CN1,17,-418.00015,0.2228
N=COCCCC#N,16,-379.93216,0.2844
C1CN=COCO1,14,-361.70978,0.2602
C#CCC#CC#N,10,-284.9879,0.2386
CC1NC(=O)C1(C)C,19,-365.1014,0.2792
C1CN1C1=CC=CO1,15,-362.65433,0.2285
OCC1(CN1)C=O,14,-361.68832,0.219
OC1CC1(O)C1CO1,16,-420.8255,0.3013
O=CCCC1CCC1,20,-349.00763,0.2288
NC1=CC=C(C=O)C=C1,16,-400.83627,0.1744
C#CCNC1=CC=CO1,16,-400.72708,0.2151
O=C1CN(CC#N)C1,14,-378.7143,0.2181
FC1=NC=NC=C1,10,-363.5173,0.2269
CC(C)OCC1CO1,20,-386.11246,0.3331
N=C1C=NOC=N1,10,-355.46808,0.2028
CC(C)CC(C)(C)C,26,-315.49084,0.3679
CC1=C(O)C(=CN1)C#C,16,-400.76138,0.2033
NC1=[NH+]C(=CN1)C([O-])=O,14,-470.0463,0.1749
CC1=CC(O)=NC(N)=C1,17,-418.09805,0.2007
C1C=CC2=NC=CN12,14,-341.6312,0.1805
COC1CCCCO1,20,-386.1508,0.3378
CCN(C=O)C=O,14,-361.754,0.2154
C1OC1C1C2CCC12,18,-347.74454,0.338
OC12CC1CC1NC21,17,-363.8235,0.3038
CC(C)NC1=CNC=N1,20,-399.36932,0.2168
CN=C1OCCC1O,17,-401.0154,0.2781
CC1=CN=CC(=N)N=C1,16,-396.94446,0.1677
CCOC1(C)CC1O,20,-386.11945,0.316
C#CC1=CN=NN=N1,10,-372.4054,0.1547
CCC(F)(F)F,11,-416.81488,0.4465
O=C1NC(=CO1)C1CN1,15,-453.9656,0.2311
N=C1CC2OCC2O1,15,-399.7992,0.2857
CC(C)C1=CN=C(O)N1,19,-419.26202,0.2465
CC12OCC1C2O,15,-345.6082,0.2995
O=CC1=NNC=C1,11,-339.4625,0.2005
CCC12C3C4C3N1C24,17,-326.60666,0.2792
CNC1=CN=NN1C,16,-376.09302,0.2302
COC1(C)CCOC1,20,-386.13492,0.3272
CC1NC11CCC1O,19,-365.0285,0.3092
COCC(OC)=NC,19,-402.1782,0.2605
C1C2COC3CN2C13,17,-363.80682,0.3023
ON=C1C=CCC2CC12,18,-401.91837,0.1902
CC(O)C1CCC=C1,20,-349.02063,0.2592
CC(=O)CC1=CN=CO1,16,-437.93808,0.213
NC1=C(N)N=C(O)O1,13,-431.9484,0.226
NC=NC1=NC=CN=C1,15,-413.04922,0.1757
COC(C)C#CC=O,16,-383.70325,0.2052
CCC1(O)COC1C,20,-386.1279,0.3012
O=CC1COC(=O)C1,14,-419.72806,0.2256
CC1COC(=O)C=C1,16,-383.78952,0.2161
CCC1(O)C2CC1O2,18,-384.8725,0.3293
CC1C2CC3C2N13,16,-288.57388,0.3265
CC1(O)CC2(O)CC12,18,-384.90677,0.3191
COC1=C(N)N=NO1,13,-431.8777,0.2116
N#CC1=CN=CN=N1,10,-372.512,0.1611
CC1=C2COCC2=CN1,18,-401.9827,0.2344
CNC(CC#C)C#N,16,-342.75012,0.2603
O=COCC1=CN=CO1,14,-473.86612,0.2377
NC1=CC(N)=NN1,13,-336.83105,0.2376
COC1=NC(C)=CO1,15,-399.83072,0.2447
COC1CC1NC=O,17,-400.99142,0.2627
C1CC11OC2CCC12,18,-347.7542,0.2982
N#CC1CC2(CC2)N1,16,-342.75638,0.252
ON=C1CNC1C1CN1,18,-435.1624,0.2343
OC1=CN=C(CC#C)N1,15,-416.80853,0.2353
O=CC(=O)N1C=CC=C1,14,-436.74213,0.1306
OC1C2C3NC3C12,14,-324.47705,0.2792
NC1=CC(=CC=N1)C#N,14,-395.81302,0.1724
OC12COC3C1NC23,15,-399.7245,0.3095
O=CC1CCN1C=O,15,-399.81174,0.2046
CC1N(C)CC11CO1,19,-365.012,0.286
C1C2OC1C=C2,12,-269.17563,0.2354
CC1CC1N1C=CN=C1,19,-382.0933,0.2504
O=C(C#N)N1C=CC=C1,13,-415.6664,0.1573
C1CC2OCC3C1C23,18,-347.80853,0.3181
C1OC11C2C3CC1C23,16,-346.5219,0.3445
CC(NC=O)C(C)=O,17,-401.05328,0.2204
CN1C=CC(CO)=N1,16,-379.93527,0.2556
CC#CC1(CO)CN1,17,-363.80664,0.2735
CCC1C(C)C1C#N,19,-327.94278,0.3112
ON=C1C2OC1C2O,13,-435.59253,0.2519
CN=C1OC=C(O)N1C,17,-455.15405,0.2202
C(CN1CC1)N1CC1,20,-345.11353,0.3159
O=C1CNC2=C1OC=C2,14,-436.72522,0.1737
CC1=CC=C(OC=N)O1,16,-437.91345,0.2142
N#CC#CC#CC#N,8,-337.959,0.1744
O=C1NCC2CC2N1,16,-379.95752,0.2903
CC(O)CC1(O)CC1,20,-386.127,0.3046
NC(=O)N1N=CN=N1,11,-426.91388,0.2299
O=C1NCC=CC1=O,13,-398.65286,0.1646
O=C1OC=NC=C1C#N,11,-451.61,0.1769
C#CC12CC1C1CC21,16,-309.3629,0.2429
CCC1CNC1C#N,18,-343.97778,0.2651
CC1=C(N)C(=CO1)C#C,16,-400.75052,0.1915
CC(=O)C12CC(C1)C2,18,-347.7763,0.2213
CCC#CC(=O)C=O,14,-382.532,0.1553
COCC1CCCO1,20,-386.1364,0.3278
OCC(C#C)C#C,13,-307.23788,0.2872
NC1=C(ON=N1)C=O,11,-430.69705,0.1639
CC(=O)C1=NCCN1,16,-379.95825,0.1702
OC1(C#N)C2CCC12,15,-362.6393,0.2886
CC1=CC(=O)C=C(C)O1,17,-421.89597,0.1978
CC1=C(NC(O)=C1)C#C,16,-400.76324,0.1932
NC1=CC(C=O)=CC=N1,15,-416.88638,0.1541
OC1CC2OCCC12,18,-384.93112,0.3017
OC1C2CC(=N)OC12,15,-399.79346,0.2743
ON=C1CNC(=O)C1O,15,-491.0722,0.2351
CC1(CO1)C(N)=O,14,-361.73306,0.2638
NC1=C(N)N=CO1,12,-356.7161,0.2186
C1NC1C1=CN=CO1,14,-378.71924,0.2316
CC1(O)CCC11CO1,18,-384.9063,0.3203
CC12CC3C(C1)N3C2,19,-327.93234,0.3107
CN1CC=CC1C#N,16,-342.78943,0.2242
OC1=CC=C(O)C(=O)O1,13,-493.76962,0.1609
CC(=O)C(O)C1CC1,18,-384.94705,0.2329
CC1C2C3CC2C13,17,-272.50906,0.3808
CCCC(C)(C)CO,24,-351.41504,0.335
CN(C)C1=COC(=O)N1,17,-455.1825,0.238
C1C2NC3=C(C=CN3)C12,17,-380.87592,0.2208
CC12OCC1NC2=O,15,-399.79642,0.2502
ON=C1C2CCC1O2,15,-399.7211,0.2586
CN=C1OC(N)=NC=C1,16,-434.11252,0.1791
CC1=NC=NC=NC1=O,14,-432.90082,0.1622
CC1CCC2(CC2)C1,22,-313.08084,0.3457
CC(CO)C1=CN=CO1,18,-439.11475,0.2427
CC#CCN1CC1,16,-288.58115,0.2787
CC1(C)OCC1O,17,-346.84064,0.3065
N=C1OC=NC(=N1)C#N,11,-447.75284,0.1675
CN=C1NN=NN1,12,-352.83694,0.1965
CC#CC(=NO)C#CC,16,-400.6618,0.1789
OC1CC=CCC1O,18,-384.9541,0.2671
CN1CCOC2CC12,19,-365.0272,0.2883
NC1=CN=C(C=O)C=N1,14,-432.92993,0.1754
O=CC1=COC=NC1=O,12,-472.66702,0.1706
COC1(CCC1)C#N,17,-363.85553,0.2931
N=C1NN=NC(=O)N1,11,-426.89865,0.1816
OC1C=CN2C=CN=C12,15,-416.8358,0.187
OC(C#C)C1CC1O,16,-383.67468,0.2507
CN(CC#C)CC#N,16,-342.7397,0.2512
CCC(O)C(C)C,21,-312.1324,0.3336
CNC1=NC(C)=C(N)O1,18,-435.30402,0.2276
CC(=O)C#CC1CO1,14,-382.5002,0.2045
CCC(N)(C#C)C#N,16,-342.75034,0.2702
ON=C1C2CC1(O2)C#C,14,-436.51495,0.2425
CC1=NC=C(C)C(O)=C1,18,-402.02866,0.236
CC1OC(=O)C2NC12,15,-399.81705,0.2525
NC(=O)C1CC1C=O,15,-399.8332,0.2185
ON=C1CC2CC2(O)C1,18,-439.04263,0.2488
O=C1NC(=O)C=NC=C1,13,-452.8028,0.1504
CC(C=O)C1CC1O,18,-384.93536,0.2049
NC1=CC(=N)N=NN1,13,-390.93555,0.1622
CC1C2NC2C2OC12,17,-363.81894,0.3076
O=CC1=CC=CO1,11,-343.2928,0.1894
COC1COC1C=O,16,-420.8448,0.2119
O=CCC(=O)C1CC1,16,-383.75574,0.2102
COC1=CC(C=O)=CN1,16,-437.92,0.1729
CC#CCNC(N)=O,16,-379.93735,0.2845
OCCC(=O)NC=O,15,-436.97757,0.2214
COC1(C)COC1=N,17,-400.98618,0.272
O1C=CN=C1,8,-246.02914,0.2519
CC1=CN=CC=CC1=O,16,-400.78928,0.1574
CC(C)N1C=NN=N1,16,-376.09396,0.2693
COC1C2COC12,15,-345.58612,0.2973
ON=C1C=CC2COC12,16,-437.8326,0.1915
CC1C2CCC12C#C,18,-310.61307,0.2673
NCC1=NC(O)=CO1,14,-415.8798,0.2204
NC=NC1=CC=NO1,13,-394.78653,0.1852
O=CC1C=CC2CN12,15,-362.64114,0.2
N=C1CC(O1)C1CC1,17,-363.85156,0.2899
CN1C(=O)C=CN=C1N,16,-434.1483,0.195
CC#CCCCO,17,-309.69348,0.3035
CC12CC(=NO)C1O2,15,-399.71823,0.2469
CC1CC2(CN2)C1=O,17,-363.8439,0.2058
N=C1CCCC(=O)O1,15,-399.8591,0.2562
CN(C=O)C(=O)C=O,13,-435.78302,0.1625
OC1=CN=C(N1)C#C,12,-377.52216,0.1935
OC1=CN=C(N1)N1CC1,16,-434.06702,0.2354
CC(N)C(N)C#N,16,-321.9583,0.2587
OCCC(CC=O)=NO,18,-476.1817,0.2135
O=CN1C=CC=C1C#N,13,-415.67923,0.182
CC1=NC=CC(=N)N=C1,16,-396.94308,0.1526
CC12CC3C(O1)C3O2,16,-383.7375,0.3237
C1CC23NC12CC=C3,17,-326.67676,0.2135
O=CNC1=NC=CN1,13,-394.85144,0.1994
CC(=O)C#CCC=O,14,-382.53806,0.2042
CCC1CN(C)C1=O,19,-365.09518,0.2782
CC1=NC(N)=NN1,13,-336.85526,0.2339
CN1C2CC1(C2)C=O,17,-363.78793,0.1911
C1CC1C1OC2CC12,18,-347.74112,0.3154
NC(=O)C(O)C(N)=O,14,-453.05548,0.2476
N=C1OC2COC12,12,-360.4721,0.2649
CN(C)C(=O)C1CC1,19,-365.07968,0.2629
CC1C2C3C1OC23C,18,-347.7461,0.3103
CC1CC2CC2(C)C1,22,-313.08258,0.3315
CC1=CC(C=O)=CC=C1,17,-384.7814,0.1918
CCC1(O)CN2CC12,19,-365.01294,0.2899
CNC(=O)C(C)=NO,16,-417.05777,0.2105
CNC1=CN=NO1,12,-356.6693,0.2097
CCC1CCCCO1,22,-350.22998,0.331
CC1=NOC=NC1=O,12,-414.66113,0.1878
COC1C2CC2C1C,20,-348.96646,0.3222
NC1=CC(C=O)=CO1,13,-398.63583,0.1615
OCC12CCC1CO2,18,-384.9022,0.3045
CCCCC#C,16,-234.47461,0.3166
OCC(=O)OCC=O,14,-456.84183,0.2282
NC1=CC(O)=CC(O)=C1,16,-437.9559,0.2259
CCCCN(C)C=O,21,-366.29733,0.2721
CC(=NO)C1NCC1=O,17,-455.08987,0.2192
CC1=CN=C(O1)C1CC1,18,-401.98398,0.2291
CCN1C=NCC1=N,17,-360.07355,0.217
CN1CC1(C)C#C,16,-288.57477,0.2755
N#CC12NC3C1OC23,12,-377.4047,0.2556
OC1CC2=C(C1)N=CN2,17,-418.0469,0.2399
CC1CC2COC2C1,20,-349.00482,0.32
CC1C2OC1C2C,17,-309.65182,0.3235
OC12CC(C1)C(=O)C2,16,-383.74875,0.2298
O=C1NC=CN=CC1=O,13,-452.7817,0.1467
CC12CCC1C2C=O,18,-347.79,0.217
ON=C1CCN=COC1,17,-455.10016,0.2305
CC1=CNC(=N)C(=O)N1,16,-434.13483,0.1697
C1OCC2=COC=C2O1,15,-457.77695,0.2258
FC1=CN=CC(=O)N1,11,-438.73508,0.1737
CN=C1OC2CC12C,17,-363.83438,0.2732
C1OC2C3C4OC13C24,14,-382.40625,0.2964
O=C1C=CC2=C1N=CN2,13,-415.64996,0.1303
O=C1CNC2CC2O1,15,-399.804,0.247
CC(=O)C1=CON=C1,13,-398.61444,0.2059
CC1=CC2NC2C1,16,-288.6288,0.2438
CC1CC(=O)C1,14,-270.44693,0.2231
CC1(OCC=C1)C#C,16,-346.57077,0.2514
O=CC1(CC#N)CO1,13,-398.59402,0.2219
CC1C(O)C1(O)C#C,16,-383.68176,0.2514
CCC(=O)C#N,11,-285.31744,0.2122
CC1=CC(=O)CCN1,17,-363.91254,0.1897
NC1=CC(=O)OC(=N)O1,13,-489.94632,0.215
OC1CCC=CC=C1,18,-347.81323,0.1925
COCC1COC1,17,-346.8157,0.3267
C1NC11C2CC1O2,14,-324.461,0.315
C1CCC2=CC=CN2C1,20,-366.07294,0.2358
CN=C1OC2CNC12,16,-379.875,0.2554
CC(O)C12CC1CC2,20,-348.9775,0.3197
NC1=CC(N)=C2CCN12,18,-398.11603,0.2013
OCC(O)C1=COC=N1,16,-475.04205,0.2354
CC1=CN=C(C)C(N)=N1,18,-398.2052,0.1873
CC1C2C=CC1C2O,18,-347.7689,0.2405
CC1=C2CCN2C=C1O,18,-401.9494,0.2271
OC1=NC=NN1C=O,11,-430.75607,0.216
CC12CCC1(O)CO2,18,-384.91217,0.3004
CC#CC1=CNC(N)=N1,16,-396.95178,0.2067
OC1CCCC11CC1,20,-349.00455,0.323
CC#CC1=COC=N1,13,-361.4719,0.2139
CNC1=NON=C1N,14,-411.99426,0.2128
CCC1CC1NC=O,19,-365.0788,0.2732
CC(C)C1=COC=N1,17,-363.90405,0.2465
CC1COC1C#N,14,-324.5682,0.2783
NC(=O)CC(O)C=O,15,-436.97952,0.1944
CC1=CNC=CC1=NO,17,-418.00873,0.1736
CC(=O)CC(C)(C)C,22,-350.2431,0.2297
CN1CCC2=C1C=CO2,18,-401.9599,0.1996
NC(=O)C(CO)C#N,14,-415.89978,0.2753
CCC1=C(C)NC=C1O,20,-403.19293,0.2289
C1OC11CC2(CO2)C1,16,-383.68015,0.3116
N#CC1(CC1)C#N,11,-302.30695,0.2924
CC1C2OC2C1C=O,16,-383.70667,0.2141
CC(C)CC=O,16,-271.6532,0.2284
O=CC(C#N)N1CC1,14,-378.6965,0.2253
COC1CCC(C1)=NO,20,-440.2522,0.2493
O=CC12CC(C1)CO2,16,-383.72342,0.2167
CC1C2(C)CC1(C)O2,20,-348.9606,0.3148
CN1C(CC1=O)C=O,15,-399.82812,0.2061
CN1CC11CNC1=O,16,-379.90298,0.2563
OC1CC(=O)NC=C1,15,-399.84348,0.2099
O=CN1C2CC1C2,14,-324.5228,0.2501
CN=C1C=NC=CN=C1,16,-396.9238,0.1672
N=C1OC(=O)NN=C1,11,-430.7502,0.1941
O=CC12C3C4C3C1C24,14,-345.30182,0.2174
C1OC2C3C4C3C2C14,16,-346.55368,0.3327
OCC12CC1CC2O,18,-384.90274,0.3145
C1OC1C1=NC=CN1,14,-378.7351,0.2381
O=CC1CCN2CC12,17,-363.85297,0.2112
CC(=N)OCC=O,14,-361.72855,0.2296
COCC1=COC=N1,15,-399.81393,0.2463
NC1=CNC(O)=C1C=O,15,-454.00204,0.1628
COCC(C)OC,19,-348.03497,0.3385
OCC1C2NC1C2=O,15,-399.72815,0.2508
OC1COC(=N)C1O,15,-436.95065,0.2863
C1CC2CCC1C2,19,-273.81296,0.3619
COC1=NC=NC=N1,13,-394.83365,0.2228
CNC1=NC(=CO1)C#C,15,-416.8056,0.1982
NC(=O)C1(CN1)C#N,13,-394.80127,0.2672
C1C2CC1C1=C2OC=C1,17,-384.66428,0.2158
CC1CC(C)(O1)C=O,18,-384.94443,0.2127
C1C2OC11C=CCC21,16,-346.505,0.2292
N=C1CN=C(N1)C#N,12,-373.7313,0.1879
OC1(CCC=C1)C#N,15,-362.6831,0.2545
NC1=CC(CO)=C(O)N1,17,-455.16824,0.229
CC1C(CO)C1C=O,18,-384.93036,0.2215
CCC1CC1(C)C=O,20,-349.01672,0.2272
C1CN(C1)C1=CN=CO1,17,-418.012,0.2151
N#CCC1=COC=C1,13,-361.502,0.2421
C1NC1C1OC2CC12,17,-363.78192,0.3043
OC12CNC1=NCC2,16,-379.89114,0.2395
CC(=O)C1=C(N)N=CN1,16,-434.14108,0.1691
O=C1CN2CC1C2,14,-324.55225,0.2069
CC1=C(N)N=COC1=O,15,-454.02505,0.1828
NC(=O)C1=NCCN1,15,-396.03314,0.1957
C1C2OC=NC1C=C2,15,-362.67166,0.2365
CC1=C(O)NC(=O)C=C1,16,-437.96475,0.1737
COC(=O)C1=CNC=C1,16,-437.95923,0.2162
CC1CC1NCC#N,18,-343.9698,0.2587
C1OC2C3CC12CC3,18,-347.69644,0.3013
CC1(O)C2C3CC1N23,17,-363.79852,0.31
CCC1OCC(C)=C1,20,-349.02322,0.2489
C1OC11CN2CCC12,17,-363.7876,0.2826
OC1=CC(O)=NC(O)=C1,14,-473.9106,0.2259
FC1=CN=C(F)C=C1,11,-446.70914,0.213
N=C1C2OC3CN1C23,14,-378.64194,0.2232
COC1CC1CO,17,-346.81668,0.325
N#CCC1=CCOC1,15,-362.67694,0.2386
CCC1(CN1)C#C,16,-288.5817,0.2871
N=C1C(C#N)C2CN12,13,-357.6058,0.2483
OCCC(O)CC=O,18,-422.07474,0.2229
NC(=O)C1=C(N)C=CN1,16,-434.1416,0.1786
CC(O)C1CC(C)C1,22,-350.20367,0.3282
CC1=NC=C(O)N=C1,14,-378.78793,0.1939
CC(C)(C)OC1CC1,22,-350.1926,0.3162
O=C1NCCCN1,15,-341.891,0.2962
OC1=CNC2=C1OCO2,14,-473.80457,0.2181
CCC(=O)C(C)CO,20,-386.16357,0.2306
CCC(O)C1CN1C,21,-366.23004,0.2953
COC1=NNC(N)=N1,14,-412.06064,0.2499
CN(C)C1=C(O)C=CN1,19,-419.22098,0.2307
O=C1NC=C(C=C1)C#C,14,-399.59146,0.168
CC(CC1CC1)C#N,19,-327.93613,0.3292
CCC1(O)COC1=N,17,-400.99832,0.2847
C1OC11CC2OC2C1,16,-383.712,0.347
CC12CC1CCC2O,20,-349.01233,0.3265
CC1=CC=C(O)OC1=O,15,-457.84216,0.1723
OCC1=CCC(C1)=NO,18,-439.0534,0.2422
CC(=O)C#CCO,13,-344.4313,0.2092
CNCC(NC)C#N,19,-361.23138,0.266
CC(=O)C1=CNC(O)=C1,16,-437.94638,0.1816
